Lemma,poscode,surface
"M.g.s. Eletronica Ltda - Me",3,
"Ps Printstore Impressao Digital Ltda",3,
"M.p.m. Limeira Comercio De Bijuterias E Acessorios Ltda",3,
"Agm Industria E Comercio De Embalagens Ltda",3,
"Ascamp Industria Metalurgica Ltda - Epp",3,
"Comersul Importacao E Exportacao Ltda",3,
"Cw Equipamentos Agroindustriais Ltda - Me",3,
"C.m. Industria, Comercio E Montagem De Pecas Automotiva",3,
"Jose Roberto De Souza",3,
"H.aguiar Da Silva Junior Comercio De Maquinas - Me",3,
"Trico Latinoamericana Do Brasil Ltda.",3,
"Unimin Do Brasil Ltda",3,
"Amitel Comercio De Vidros Para Laboratorio Ltda - Epp",3,
"E.a.dos S. Lopes Blindagens - Me",3,
"Cpa Corantes E Produtos Para Anodizacao De Aluminio Ltd",3,
"Rodowessler Pecas E Servicos Ltda",3,
"Kosan Crisplant Do Brasil Servicos De Glp Ltda.",3,
"Componentes Automotivos Taubate Ltda",3,
"Schmechel Peles Exoticas Do Brasil Ltda - Me",3,
"Bemfixa Industrial Ltda",3,
"Reduto Comercio De Cafe, Importacao E Exportacao Ltda",3,
"Ultra Safe Comercio, Importacao E Exportacao - Eireli",3,
"Look Designer Industria E Comercio De Semi Joias Ltda -",3,
"Domeneghetti & Correa Ltda - Me",3,
"Mecanica Industrial Godisa Ltda - Epp",3,
"Welce Luiz Silva Carneiro",3,
"Nbc Olympics Llc - Lei 12.780/2013",3,
"Industria E Comercio De Plasticos Zanini Ltda",3,
"Ballare Malhas Para Danca Ltda - Me",3,
"Montaplast Do Brasil Comercio E Industria De Pecas Ltda",3,
"Bios - Diagnostica Industria E Comercio De Produtos Bio",3,
"Duraco Do Brasil Granulados Ltda  - Me",3,
"Oilcheck Analise De Fluidos Ltda",3,
"Royalstar Do Brasil Industria E Comercio De Componentes",3,
"Cleo Aidar Confeccoes Ltda - Epp",3,
"Xis 5 Industria E Comercio De Equipamentos De Protecao",3,
"Alfa Instrumentos Eletronicos S.a.",3,
"Juceleia De Lourdes Montezel Fabrica De Sorrisos - Me",3,
"Hefest Minerals Comercio, Importacao E Exportacao Ltda",3,
"Fundimazza Industria E Comercio De Microfundidos Ltda",3,
"Cogumelo Industria E Comercio S.a",3,
"Artenafex Artefatos Nacionais De Feltro Ltda",3,
"Cpm Braxis Tecnologia Ltda.",3,
"Lucio Pentagna Guimaraes Neto",3,
"Farris Brasil Industria De Valvulas Ltda.",3,
"Stark Do Brasil Ltda.",3,
"Jadires Aires Pimenta De Oliveira 41833279115",3,
"E-alliance Representacoes Comerciais Ltda",3,
"Santa Clara Pecas E Motores Ltda",3,
"Green Tex Quimica Ltda.",3,
"Ana Marcia Santos De Castro 12507197803",3,
"R Della Giacoma & Giacoma - Epp",3,
"Maloren Comercio E Exportacao De Pecas E Acessorios Aut",3,
"Duet Sorelle Comercio De Roupas Ltda - Epp",3,
"Vb Industria De Embalagens Ltda",3,
"Ricardo Albuquerque Py",3,
"Industria De Artefatos De Borracha Benflex Ltda",3,
"Wirutex Do Brasil Importacao E Exportacao Ltda.",3,
"Ph 7 Comercio E Representacoes De Produtos Para Diagnos",3,
"Icone Editora Eireli - Epp",3,
"Industria E Comercio De Vinhos Guaspari Ltda",3,
"Rozen Internacional - Importacao E Exportacao Ltda",3,
"Hcl Equipamentos Medicos Ltda  - Me",3,
"Aurra Servicos Especializados Ltda.",3,
"Eduardo Fonseca Da Rocha",3,
"Marcelo Chohfi",3,
"Natural Joias E Biojoias Ltda. - Me",3,
"Indg Tecnologia E Servicos Eireli (Eireli)",3,
"Anthogyr Do Brasil Importacao, Exportacao E Comercio De",3,
"Rr Hookah Acessorios Para Narguile Ltda - Me",3,
"Lewa Bombas Ltda.",3,
"Industria De Produtos Alimenticios Ok Ltda - Epp",3,
"Bmb Mode Center -industria, Comercio E Servicos Ltda",3,
"Kautex Textron Do Brasil Ltda",3,
"Levi Strauss Do Brasil Industria E Comercio Ltda",3,
"Luciano Balbis Garcia Eireli - Me",3,
"Alumetal Placas De Identificacao Ltda - Epp",3,
"Enzo Tessitore Bomente",3,
"Sgs Partners Com. De Componentes Para Automacao Ltda",3,
"Sealion Do Brasil Navegacao Ltda",3,
"Cap-car Industria De Componentes Automotivos Ltda - Epp",3,
"Selcon-sistemas Eletronicos De Controle Ltda",3,
"Cores Da Asia Importacao Eireli - Epp",3,
"D V R Industria E Comercio De Componentes Metalicos E D",3,
"Coldtech Produtos Automotivos Brasil Ltda",3,
"For-plas Industria De Embalagens Ltda",3,
"Acquila Industria E Comercio De Vernizes Ltda",3,
"Borrax Tecnologia Da Borracha Ltda - Epp",3,
"Power Bear Do Brasil - Equipamentos Para Gestao De Resi",3,
"Bhio Supply Industria E Comercio De Equipamentos Medico",3,
"Ancora Metalurgia & Plastic Injection Ltda",3,
"Impec Importacao E Exportacao Ltda",3,
"Jfa Eletronicos Industria E Comercio Ltda",3,
"South Industria E Comercio De Sombreiros Ltda - Me",3,
"Elastim Comercio De Borrachas Ltda",3,
"Controlflex Industria De Cabos De Comando Ltda",3,
"Cmc Milling Do Brasil Ltda",3,
"Armindo Vissoto & Cia Ltda - Epp",3,
"Tecnaut Industria E Comercio De Metais Ltda",3,
"Janete Zamboni - Me",3,
"Ello Max Comercio De Bijuterias Ltda. - Epp",3,
"New Griff Ind E Com De Confeccoes Ltda - Epp",3,
"Termometro Textil Ltda - Me",3,
"Bormax Correias E Mangueiras Industriais Ltda.",3,
"Style Brazil Industria  Importacao E Exportacao De Tape",3,
"Jit Brasil Industria E Comercio Eireli - Epp",3,
"Axxio Pisos Elevados Ltda - Me",3,
"Waldir Alves Da Silva 00665896816",3,
"Del Piano Comercio E Importacao De Materiais De Constru",3,
"Instrumenti Do Brasil Controles Eletricos Ltda",3,
"Laboratorios Pierre Fabre Do Brasil Ltda",3,
"Tece - Tecnologia E Ciencia Educacional Ltda - Me",3,
"Gbs Prete Comercial Ltda - Me",3,
"Porto Comercio De Hortifrutigranjeiros Ltda.",3,
"Eduardo a. Schemes & Cia Ltda.",3,
"Piter Pan Industria E Comercio Ltda",3,
"Vanessa P. Da Silva Confeccao E Comercio De Roupas - Me",3,
"Lais Schiave Eireli - Me",3,
"Luiz Antonio Turatti Filho 17774070877",3,
"Rjet Comercial Grafica Ltda - Me",3,
"Levapan Do Brasil Industria, Comercio, Importacao E Exp",3,
"Splashcor Industria E Comercio - Eireli",3,
"Granjtec Industria E Comercio Ltda",3,
"Novaband Produtos Quimicos Ltda",3,
"Fibras Do Nordeste Ltda - Epp",3,
"Instromet Medicao E Controle Ltda - Epp",3,
"Camadi Artefatos De Metais Ltda",3,
"Thomaz Industria E Comercio De Tecidos Ltda",3,
"Ntc Brasil Exportacao E Importacao Ltda - Epp",3,
"H 7 Adornos Ltda",3,
"Zufer Tecnologia E Ferramentaria Ltda",3,
"Cramaro Brasil Implementos Rodoviarios Ltda",3,
"Escola Pan Americana Da Bahia",3,
"Catamoeda Pesquisa E Desenvolvimento De Maquinas S/a",3,
"Vinhos Don Laurindo Ltda",3,
"Heanlu Industria De Confeccoes Limitada",3,
"Fiacao Fides Ltda",3,
"Paulo Inacio Prysthon De Mello",3,
"Silva & Silva Comercio De Prod. Para Colchoes Ltda. - M",3,
"Henrimar Taxi Aereo Ltda - Epp",3,
"Maria Sanz Martins Eireli - Me",3,
"Criem Imports Ltda.",3,
"Fertrilhos Comercial Ltda",3,
"W.g.r. Industria Comercio Import E Exportacao Ltda",3,
"Juscelino a Souza - Me",3,
"M F Arnold Artefatos De Couro - Me",3,
"Ktr Do Brasil Ltda",3,
"Fox Importacao Exportacao E Comercio Ltda",3,
"Macena & Bernardes Servicos Ltda  - Me",3,
"Rodenstock Brasil Industria Optica Ltda",3,
"Redil Comercio, Importacao E Exportacao De Embalagens L",3,
"S H W Instrumentacao Industrial E Comercial Ltda - Epp",3,
"Nova Renko Industrial Ltda",3,
"Coimbra Guindastes Eletronica E Hidraulica Ltda.",3,
"Mineracao Matheus Leme Ltda",3,
"Auguri - Comercio De Produtos E Equipamentos Cirurgicos",3,
"Hbr Brasil Industria, Exportacao E Importacao Eireli",3,
"Poly Trading Importacao E Exportacao Ltda",3,
"Podaly Palmilhas Ltda - Me",3,
"Pratika Comercio, Importacao E Exportacao Ltda",3,
"Ethos Metalurgica Ltda",3,
"Vwr Produtos E Solucoes Para Laboratorios Ltda.",3,
"H.c.i Hidraulica Conexoes Industriais Ltda",3,
"Optek - Industria, Comercio, Importacao E Exportacao De",3,
"Bambus Industria E Comercio Ltda. - Epp",3,
"Construtora Cosimo Cataldo Ltda",3,
"Becker Do Brasil Ltda",3,
"Prolind Industrial Ltda",3,
"Andrew John David Kelsall",3,
"Thaise Leme Da Silva Rustemeyer  - Me",3,
"Jean Marc Robert Nogueira Baptista Etlin",3,
"Pacar Maquinas E Equipamentos Pneumaticos Ltda",3,
"Cantu Futura Importacao E Exportacao Ltda.",3,
"Greane Antonio De Amorim 00066631173",3,
"Marcos Vendrasco - Epp",3,
"Metalurgica Manzato Ltda",3,
"Jandira De Lourdes Soares - Epp",3,
"Alerta Industria E Comercio De Termoplasticos Eireli -",3,
"Wocat Comercio E Servicos Ltda - Epp",3,
"Dublamil Industria E Comercio De Componentes Para Calca",3,
"Recomafe Industria E Comercio De Equipamentos Industria",3,
"Comunidade Bethania",3,
"Grd Industria E Comercio De Plasticos Ltda",3,
"Polifitema Industria E Comercio Ltda",3,
"Instrumentos Para Laboratorios T R Ltda M E - Epp",3,
"Ips - Industrial Process Systems Equipments Ltda. - Me",3,
"Promat Industria E Comercio Ltda",3,
"Sba Manutencao Industrial Ltda - Epp",3,
"Acessorios Para Esquadrias Inconylon Eireli - Epp",3,
"Draco Eletronica Industria E Comercio Eireli - Epp",3,
"North Sails Do Brasil Importadora E Exportadora  Eireli",3,
"Bucher Hidraulica Ltda.",3,
"Q1 Ambiental Engenharia E Comercio De Equipamentos Ambi",3,
"Frutabella Industria E Comercio De Alimentos Ltda - Epp",3,
"Imbecor Produtos De Beleza Ltda.",3,
"J.l.bueno Industria E Comercio De Impermeabilizantes Lt",3,
"Cremme Moveis E Decoracao Ltda. - Epp",3,
"Metalurgica Fimac Ltda",3,
"Volcano Isqueiros Ltda - Epp",3,
"Industria E Comercio Mecmaq Ltda",3,
"R. C. Conti Industria Comercio E Confeccoes Ltda",3,
"Whirlpool Eletrodomesticos Am S.a.",3,
"I&m Papeis E Embalagens Ltda",3,
"Wendt Do Brasil Comercio Importacao E Exportacao De Abr",3,
"Resitec Injetados Plasticos Ltda - Me",3,
"Radioenge Equipamentos De Telecomunicacoes Ltda - Me",3,
"Moldemaq Maquinas E Implementos Agricolas Ltda",3,
"Evviber - Industria De Moveis Ltda",3,
"Brastema Tecnologia Textil Ltda",3,
"Ibramac - Comercio De Equipamentos Para Confeccao Ltda",3,
"Mcm Controles Eletronicos Eireli",3,
"Altair Domingos Barazetti & Cia Ltda",3,
"Rota Br Transportes De Cargas Ltda - Me",3,
"Tecno Fluidos Sistemas De Conducao Ltda.",3,
"Fepam Ferramentas Ltda",3,
"Instituto Brasileiro De Ensaios De Conformidade Ltda.",3,
"Boquilhas Fabricacao E Comercio Com Manutencao E Import",3,
"Nastek Industria E Tecnologia Ltda",3,
"Luiz Dos Santos Faias",3,
"Wise Informatica Ltda",3,
"Lagoa Materias Primas Ltda.",3,
"Instituto Nacional De Metrologia, Qualidade E Tecnologi",3,
"Carlos Augusto Amaral Paes De Barros",3,
"Noar Servicos De Aviacao S/a",3,
"Baxton - Comercio,importacao E Exportacao De Eletroelet",3,
"Mauro Dominguez 07435288837",3,
"Verde Equipamentos Ltda  - Me",3,
"Fechaduras Hela De Friburgo Ferragens Ltda - Epp",3,
"Amparo Correias Ltda - Epp",3,
"Camaro Comercio De Componentes Para Calcados Eireli",3,
"Ecomaster Industria E Comercio De Produtos Quimicos Ltd",3,
"Monique Araujo - Me",3,
"Coppi Industrial Ltda",3,
"Revestimentos E Pisos Sj Orlean Ltda - Me",3,
"Colar Industria E Comercio Ltda - Epp",3,
"Sbm Do Brasil Ltda",3,
"Distributec Importadora E Distribuidora De Produtos Tec",3,
"Linhares&silva-comercio E Manutencao De Maquinas Ltda -",3,
"Gold Star Sugar & Commodities Importacao E Exportacao L",3,
"Crizaf Do Brasil Ltda",3,
"First Line Medical Device S/a",3,
"Superdont Industria E Comercio Ltda - Epp",3,
"Sauder Equipamentos Industriais Ltda",3,
"Powertrans Eletronica Industrial Ltda - Epp",3,
"Ciamet Comercio E Industria De Artefatos De Metal Ltda",3,
"Rema Arte Esporte Ltda - Epp",3,
"Amifec Alimentos Ltda",3,
"Design Fasanello Comercio E Industria De Moveis Ltda -",3,
"Modelcraft Industria E Comercio Ltda - Me",3,
"Sociedade Industrial De Plasticos Dac Ltda",3,
"Thriv Assessoria, Comercial, Importadora E Exportadora",3,
"Taking Comercio De Maquinas De Costura Eireli",3,
"Texfiber Isolantes Termicos Eireli",3,
"Aeromot Industria Mecanico Metalurgica Ltda",3,
"Soudal Brasil Industria E Comercio De Produtos Quimicos",3,
"Atima Industria E Comercio De Maquinas Ltda - Epp",3,
"Lolli Queen Comercio De Calcados E Acessorios Ltda - Me",3,
"Implus Industria E Comercio De Materiais Medicos E Odon",3,
"Hoist Brasil, Industria E Servicos Eireli",3,
"Mts Sistemas Do Brasil Ltda",3,
"Teclav - Tecnologia E Lavagem Industrial Ltda",3,
"Universal Serras Industria E Comercio Ltda - Epp",3,
"Tecitura Industria E Comercio De Confeccoes Ltda - Me",3,
"Vision Camisetas Personalizadas Ltda - Me",3,
"Mata Viva Fabricacao De Conservas E Comercio Ltda - Me",3,
"Rita De Cassia Cunha Amaral 87920840104",3,
"Gisele Marcondes Oticas Ltda - Me",3,
"Contemp Industria Comercio E Servicos Ltda",3,
"C3 Equipamentos Para Construcao Civil Ltda",3,
"L D S Maquinas E Equipamentos Industriais Ltda",3,
"J B M Instrumentos Ltda - Epp",3,
"Izda Equipamentos Para Automatizacao Industrial Ltda",3,
"Leila Carvalhaes Do Espirito Santo 76043525887",3,
"Jr Solutions Comercio E Automacao Industrial Ltda - Epp",3,
"Tomeca Industria E Comercio - Eireli - Me",3,
"Ter - Sistemas Eletronicos Ltda. - Epp",3,
"Natalia Cordeiro Batista 30973976802",3,
"Caprock Comunicacoes Do Brasil Ltda",3,
"Rosangela Amo Medri - Epp",3,
"Alpha Industria E Comercio De Eletronicos Eireli",3,
"Termo Norte Energia S/a",3,
"Jose Carlos Do Nascimento",3,
"Metalurgica R-f Tecnologia Industria E Comercio Eireli",3,
"Netuno Industria De Acessorios Para Piscinas Ltda",3,
"Mitchelo Debei Figueiredo 03367779652 - Me",3,
"Jp Pharma Importacao E Distribuicao Ltda - Me",3,
"Billy Beneficiamentos De Metais - Eireli - Epp",3,
"Dimec Industria Metalurgica Importacao E Exportacao Ltd",3,
"Tubex Industria E Comercio De Embalagens Ltda.",3,
"Fenicce Embalagens Eireli - Epp",3,
"Penetron Brasil Industria E Comercio De Produtos Para C",3,
"Vanguarda Refratarios Especiais Ltda",3,
"Be Little Confeccao Infantil - Eireli",3,
"Docfinish Do Brasil Ltda - Epp",3,
"Livraria Lmc Ltda - Epp",3,
"J a Alimentos - Comercio Importacao E Exportacao Ltda -",3,
"Tl Distribuidora Ltda - Me",3,
"Novozymes Bioag Produtos Para Agricultura Ltda",3,
"Ints Brasil Atacado E Varejo De Roupas E Acessorios Ltd",3,
"Argo-hytos at Fluid Power Systems Ltda",3,
"C M Industria De Maquinas Operatrizes Ltda",3,
"Motechfilm Produtos Plasticos S.a.",3,
"Prohards Comercio, Desenvolvimento E Servicos Em Tecnol",3,
"Associacao De Desenvolvimento Economico E Social as Fam",3,
"Moss Quatro M Ltda",3,
"Agape Artigos Religiosos Eireli - Epp",3,
"Egger Do Brasil Mineracao Industria E Exportacao Ltda -",3,
"Peter Will",3,
"Masel - Materiais De Seguranca Eireli - Epp",3,
"Remo Industria E Comercio De Plasticos Ltda",3,
"Delphi Importacao Exportacao E Servicos Ltda - Epp",3,
"Scanitec Equipamentos Automotivos Ltda - Epp",3,
"Rauter Quimica Ltda",3,
"Berimex Injecao Diesel Ltda - Me",3,
"Carlos Arenzana Zorrilla",3,
"Isis Industria E Comercio De Bijouterias Ltda - Epp",3,
"R4 Assessoria Em Comercio Exterior Ltda - Me",3,
"Roots Importacao E Exportacao De Produtos De Tabacaria",3,
"Jose Alves Filho",3,
"Soul Rio Confeccao E Comercio De Artigos Do Vestuario L",3,
"Joao Batista Xavier - Me",3,
"Luis Miguel Capitao Gomes",3,
"Iin Tecnologias Ltda",3,
"Fertig Industria E Comercio De Ferramentas Ltda - Epp",3,
"Casa Americana De Artigos Para Laboratorios Ltda",3,
"Carpe Diem Industria E Comercio De Artesanato Ltda.",3,
"Madame Lis Comercio De Cosmeticos Ltda - Me",3,
"Igor Fernando Simidamore Viciana - Epp",3,
"Viappiani Do Brasil Impressao De Etiquetas Ltda",3,
"Engreflex Engrenagem Para Maquinas Ltda - Epp",3,
"Grampos Teimoso Ltda",3,
"Radach Industria E Comercio De Plasticos Ltda - Epp",3,
"Barbieri & Tarozzi Do Brasil Ltda",3,
"Convip Comercio E Representacoes Ltda",3,
"Southwind Comercio Importacao E Exportacao Ltda",3,
"Infinita Industria De Moveis Ltda",3,
"Gsp Trade Importacao Exportacao Ltda - Me",3,
"Industria Metalurgica Jolema Ltda - Epp",3,
"Eguzkilore Tecnologia Ltda",3,
"Salvape Produtos Ortopedicos Ltda",3,
"Extrema Comercial Importadora E Exportadora Ltda",3,
"F Confuorto Ind E Com De Pecas E Acessorios Ltda",3,
"Genbra Distribuidora De Produtos Agricolas Ltda - Me",3,
"Cema Industria Comercio E Empreendimentos Ltda - Epp",3,
"Ouro Verde Industria E Comercio De Madeiras E Derivados",3,
"R. Baiao Industria E Comercio Ltda",3,
"Profili Industria De Laminas E Acessorios Graficos Ltda",3,
"Gms - Gehrmann Maquinas E Servicos Tecnicos Ltda - Epp",3,
"Mg Gold Industria Da Amazonia Ltda",3,
"Zionat Exportacao, Importacao, Eventos E Projeto Ltda",3,
"Organizacao Andrei Editora Ltda - Epp",3,
"Ro-pecas Rolamentos E Mancais Ltda",3,
"Axus Acessorios E Componentes Para Calcados Eireli  - M",3,
"Wings Custom Comercio De Pecas Customizadas Eireli  - M",3,
"G.f.b. Industria E Comercio Eireli",3,
"Grud Industria E Comercio De Pecas Automotivas Ltda - E",3,
"Dem Tec Artefatos De Borracha Ltda - Epp",3,
"Evanir Augsten - Me",3,
"Its Material Cirurgico Ltda - Epp",3,
"Palfinger Marine Do Brasil Ltda.",3,
"Industria E Comercio De Climatizadores Uniao Ltda - Me",3,
"Paulimac Comercio De Insumos Xerograficos Ltda",3,
"Elgi Compressores Do Brasil Importadora E Exportadora L",3,
"Carpam Confeccoes Eireli  - Me",3,
"Hardt Importadora E Distribuidora Ltda.",3,
"Fusi Bras Fusiveis Brasileiros Ltda",3,
"Dia Brasil Sociedade Limitada",3,
"Easytech Shield Brasil Ltda",3,
"Cybelle Cristina De Macedo",3,
"Martino Benvenuti",3,
"Sncomex Produtos E Servicos No Tratamento De Agua Ltda",3,
"Chigeto Ind E Com De Maq Ltda - Epp",3,
"Lobo Industria De Maquinas E Servicos Ltda - Epp",3,
"Wegflex Industria E Comercio Ltda",3,
"Gabriela Zancanaro",3,
"Patrem Do Brasil Participacoes Comercio E Distribuicao",3,
"Flavio Siqueira Schaeffer",3,
"Incon Eletronica Ltda - Epp",3,
"Bremm & Cia Ltda - Epp",3,
"Livre - Montagem De Produtos Assistivos Ltda - Epp",3,
"Assurua Comercio Exterior Ltda - Me",3,
"Metalurgica Lucco Ltda",3,
"Selena Sulamericana Industria E Comercio De Produtos Qu",3,
"Labtrade Do Brasil Ltda",3,
"Axios Comercio De Maquinas E Equipamentos Ltda. - Epp",3,
"A&c Automacao E Controle Ltda. - Epp",3,
"Industria E Comercio De Utilidades Domesticas Injetemp",3,
"Nautica Suppliers Navegacao, Comercio E Servicos Ltda.",3,
"Palhas Brasil Ltda - Me",3,
"Fmf Industria E Comercio De Esquadrias Ltda",3,
"Rabo De Arraia Eventos E Bazar Ltda - Me",3,
"Gaustec Industria E Manutencao Em Eletromagneticos Ltda",3,
"Pachane Equipamentos Para Laboratorio Ltda",3,
"Amcor Do Nordeste - Industria E Comercio De Embalagens",3,
"Maos De Cera Artesanato Ltda - Me",3,
"Omya Do Brasil Importacao, Exportacao E Comercio De Min",3,
"Francisco Jose Cominato",3,
"P W Acessorios De Metais Ltda - Me",3,
"Infortel Comercio E Distribuidora De Materiais Eletrico",3,
"Reptile Leather Ind. Com. Ltda - Epp",3,
"Romac Comercio De Maquinas Ltda - Epp",3,
"Nutriex Importacao E Exportacao De Produtos Nutricionai",3,
"Socelplast Industria De Plastico Ltda",3,
"Bebidas Poty Ltda",3,
"Industria E Comercio De Moveis Machado Ltda - Epp",3,
"Desiree Nercessian Boutique Ltda - Me",3,
"Kauly Comercio De Roupas Ltda - Me",3,
"Exact Power Industria Hidraulica Ltda",3,
"Chuan Chuan Yen - Me",3,
"Industria Quimica Mascia Ltda",3,
"Rb Comercio De Maquinas Ltda - Me",3,
"Neobrax Ltda",3,
"Alacer Biomedica Industria Eletronica Ltda - Epp",3,
"Alpax Comercio De Produtos Para Laboratorios Ltda",3,
"Pricemaq Industrial E Comercio Importacao E Exportacao",3,
"Zandomenico Servicos Graficos Ltda - Me",3,
"Hiperion Automacao Ltda - Me",3,
"Comex Venture Comercio Importacao E Exportacao De Vestu",3,
"Fabril Tecnica De Elementos Padronizados Ltda",3,
"Onca Industrias Metalurgicas S a",3,
"Gemas Do Mundo Industria E Comercio De Pedras E Artesan",3,
"Digitron Da Amazonia Industria E Comercio S. A.",3,
"Industria De Filtros Barra Ltda",3,
"Anolight Ltda.",3,
"Hydrol Industria E Comercio De Equipamentos Hidraulicos",3,
"Fornoflex - Fornos E Equipamentos - Eireli - Epp",3,
"Rosangela Oliveira Silva",3,
"Rb Gems Ltda - Me",3,
"Lumicenter Industria E Comercio De Luminarias Ltda",3,
"Goodwin Industria E Comercio De Valvulas De Retencao E",3,
"Tecnofund Equipamentos E Servicos Ltda - Epp",3,
"Elasta Pisos Eireli - Epp",3,
"Industria E Comercio Power Matic Ltda",3,
"Select Sires Do Brasil Genetica Ltda",3,
"Hi-tec Industria E Comercio De Produtos Quimicos Ltda",3,
"Cruzeiro Industria E Comercio De Madeiras Ltda",3,
"Somaxtrade Internacional Comercial Importadora E Export",3,
"Arclan Rio Importacao E Exportacao Ltda",3,
"Metalurgica Crippa Ltda",3,
"Marcenaria E Embalagens M N T Ltda - Me",3,
"J J Mattos Ind E Com De Cafe Ltda - Epp",3,
"F.w.tecnologia Industria E Comercio De Pecas Para Maqui",3,
"Associacao Para O Patronato Contemporaneo - Apc",3,
"Cervejaria Tupiniquim Ltda",3,
"Tom Naoki Araki",3,
"Rotaplast Industria E Comercio De Plasticos Ltda - Me",3,
"Liziane Richter Couros Ltda - Me",3,
"Graficos Sangar Ltda.",3,
"Highz Vale Industria Eletronica Ltda - Epp",3,
"Macca Industria E Comercio De Desidratados Ltda - Epp",3,
"Corel Aquecimento Industrial Ltda - Epp",3,
"Coronafix Industria E Comercio Ltda  - Me",3,
"Agris - Embalagens Industria E Comercio Ltda",3,
"Maha Do Brasil Equipamentos Automotivos De Teste Ltda.",3,
"Editora Wmf Martins Fontes Ltda.",3,
"Iss Marine Services Ltda.",3,
"Teksul Industria De Maquinas Ltda - Me",3,
"Joao Henrique Silva Bessa E Cia Ltda Epp - Epp",3,
