Lemma,poscode,surface
"Sandra Cristina Andreo De Aro - Eireli",3,
"Megabras Industria Eletronica Ltda",3,
"Macom Malhas De Compressao Ltda",3,
"Tod's Brasil Comercio De Artigos De Couro Ltda",3,
"Brasilpak Comercio De Importacao E Exportacao Ltda - Ep",3,
"Ap Equipamentos Industriais Ltda",3,
"Continental Produtos Biologicos Ltda - Epp",3,
"Caderode Moveis Para Escritorio Ltda",3,
"Panegossi Industria De Pecas Agricolas Ltda.",3,
"Mercocamp Comercio Internacional S/a",3,
"Algodoeira Bahia Cotton Ltda",3,
"Intershoes Negocios Internacionais Ltda",3,
"Proimport Brasil Ltda",3,
"Philip Eugene Van Ness",3,
"Fike Latina Ltda",3,
"Rubberart Artefatos De Borracha Ltda",3,
"Expansor Equipamentos Ortodonticos Ltda - Epp",3,
"Plancus Desenvolvimento Industria E Comercio De Moveis",3,
"Newport Work Ship Chandler - Fornecedora De Navios Ltda",3,
"Acauan - Mineracao, Comercio E Servicos Ltda",3,
"Irmaos Schur Ltda",3,
"A. F. Stone Eireli",3,
"Ricoh Brasil S.a.",3,
"Comercial De Cereais Tapes Ltda - Epp",3,
"Total S.a",3,
"Inwave Technologies Importacao, Exportacao, Industria E",3,
"Fos-quimica E Derivados Ltda - Epp",3,
"Brs Industria De Moveis Ltda - Me",3,
"Iewc Brasil Comercio, Distribuicao, Importacao E Export",3,
"Fernando Moritz - Me",3,
"Agromachine Importacao E Exportacao Ltda",3,
"Pinheirinho Madeiras Ltda - Me",3,
"Brasuture Industria Comercio Importacao E Exportacao Lt",3,
"Fbf Granitos Ltda - Epp",3,
"Caltech-comercio De Produtos Agricolas Ltda - Me",3,
"Zivalplast Industria E Comercio De Plasticos Ltda",3,
"Dental Aguiar Comercio De Produtos Odontologicos Ltda -",3,
"Magni America Do Sul Industria E Comercio Ltda",3,
"De Dietrich Do Brasil Ltda",3,
"Tricon Energy Do Brasil Comercio De Produtos Quimicos L",3,
"Qualitrafo Industrial Eireli",3,
"Frios Guajara Ltda",3,
"R.g.r.-conexoes Industria E Comercio Ltda",3,
"Sada Siderurgia Ltda",3,
"Cfs Do Brasil Industria, Comercio, Importacao E Exporta",3,
"Estampo Tec Industria E Comercio Ltda",3,
"Usinox Centro De Usinagem Industrial Ltda",3,
"Royal Quimica Ltda - Em Recuperacao Judicial",3,
"D. S. Tachira - Epp",3,
"Vitoria Mining - Mineracao Importacao E Exportacao Ltda",3,
"Paratini Beneficiamento E Comercio De Frutas Ltda - Me",3,
"Industria De Moveis Thb Ltda",3,
"Trade Fortuna Comercio Internacional Eireli - Epp",3,
"Exal Projetos, Industria, Comercio E Assistencia Tecnic",3,
"Florestal Sul Comercio De Madeiras Ltda",3,
"Anfar Industria E Comercio De Componentes Para Panelas",3,
"Fw Industria E Comercio De Produtos De Higiene Ltda",3,
"Tabone Industria E Comercio De Plasticos Ltda",3,
"Tecnovidro Industria De Vidros Ltda",3,
"Di Valentini Industria De Calcados Ltda",3,
"Silparts Comercio E Exportacao Ltda - Epp",3,
"Hubner Implementos Rodoviarios S/a",3,
"Draft Marine Supply Servicos Maritimos Ltda - Epp",3,
"Brafer Construcoes Metalicas S a",3,
"Tome Equipamentos E Transportes Ltda",3,
"Ifformas - Industria De Componentes Para Calcados Ltda",3,
"Eaux Equipamentos E Sistemas Ambientais Eireli",3,
"Ecopine Madeiras Ltda - Epp",3,
"Sanremo S/a",3,
"Evolvo Internacional Ltda - Epp",3,
"Brasfond Fundacoes Especiais S a",3,
"Corona Brasil Industria, Comercio E Representacoes Ltda",3,
"Sbu Sociedade Brasileira De Usinagens Ltda",3,
"Maggion Industrias De Pneus E Maquinas Ltda",3,
"Industria De Calcados Mulher Sofisticada Ltda - Me",3,
"Bs&b Safety Systems Ltda",3,
"Faiveley Transport Do Brasil Ltda",3,
"Natreb Industria E Comercio De Maquinas Ltda.",3,
"Guabi Nutricao E Saude Animal S/a",3,
"Venturi & Cia Eireli - Epp",3,
"Lorenzetti Loucas Ltda",3,
"Brinquedos Bandeirante Sa",3,
"Moxx Frutas Tropicais Ltda - Epp",3,
"Venosan Brasil Ltda",3,
"Qmovi Industria Moveleira Ltda.",3,
"Industrias Reunidas De Moveis Do Nordeste S.a.",3,
"Anima Montagens Comercio Servico Importacao E Exportaca",3,
"Sealed Air Embalagens Ltda.",3,
"Christensen Roder Industria De Produtos Diamantados Ltd",3,
"Sinopec Petroleum Do Brasil Ltda",3,
"Bogen F. Schaeffer Brasil Instrumentos Musicais Ltda -",3,
"Agrimax Insumos Agricolas Ltda  - Me",3,
"Dnd - Quimica Ltda",3,
"Ecomet Industria, Comercio E Reciclagem De Metais E Pla",3,
"Arieltek Industria E Comercio Ltda - Epp",3,
"Puma Air Taxi Aereo Ltda",3,
"Jcaprini Grafica E Editora Ltda - Em Recuperacao Judici",3,
"Fama Fish Comercio De Peixe Ltda - Me",3,
"Colombo International Importacao E Exportacao Ltda",3,
"Roe Chin Comercio De Equipamentos Agricolas Ltda - Me",3,
"Interbrilho Higiene E Limpeza Ltda",3,
"Nyx Comercio Exterior S/a",3,
"Mobitec Industria De Moveis Ltda",3,
"Kanxa Industrial Ltda",3,
"Vitec Brasil Comercio, Importacao E Intermediacao De Te",3,
"Tupim Mineracao Ltda",3,
"Supertuna - Comercio E Exportacao De Pescados Ltda - Ep",3,
"Polymetal & Mineral Comercial E Industrial Eireli",3,
"Ananda Metais Ltda",3,
"Gembras Comercio E Industria Ltda - Epp",3,
"Ach Comercio Importacao E Exportacao Ltda - Epp",3,
"St Madeiras Ltda",3,
"Pitney Bowes Brasil Equipamentos E Servicos Ltda.",3,
"Giovelli Cia Ltda",3,
"Lcg South American Trading Representacao Importacao E E",3,
"Artefatos De Metais Starry Ltda - Me",3,
"Julio Carlos Benjamin Baumgarten",3,
"Sampaio Bacos Comercio, Importacao E Exportacao Ltda -",3,
"Mineracao Boa Vista Ltda",3,
"Poliex Acabamentos Especiais Ltda",3,
"Bambozzi Alternadores Ltda",3,
"Valdir P. De Lima Imp E Exp - Me",3,
"Bart Gemas Ltda - Me",3,
"Dupont Cipatex S/a.",3,
"Maipur Import Export Comercio Ltda - Epp",3,
"Cerealista Polisul Ltda",3,
"Stamp Lite Eireli",3,
"Ecija Beneficiamento De Borracha Eireli - Epp",3,
"Gdc Industria E Comercio Metal Mecanica Ltda",3,
"Fronteira Comercio De Madeiras E Transportes Eireli - M",3,
"Metalurgica Imam Ltda",3,
"Wirex Cable S.a",3,
"Ruiz Industria De Utilidades Domesticas Eireli",3,
"Khb Comercio De Veiculos Eireli - Epp",3,
"Pedro Sanz Clima Ltda.",3,
"Niagara Industria E Comercio De Valvulas Ltda",3,
"Capital Trade Importacao E Exportacao Ltda",3,
"Rdc Industria E Comercio De Pedras Preciosas Ltda - Epp",3,
"Compor Design Criacao Ltda - Me",3,
"T4f Entretenimento S.a.",3,
"Metalurgica Fava Industria E Comercio Ltda",3,
"Moveis James Ltda",3,
"Aldir Giovani Schmitt - Me",3,
"Bardella Sa Industrias Mecanicas",3,
"Bdx Florestas Ltda  - Me",3,
"Varo Energy Brasil Comercio Importacao E Exportacao Ltd",3,
"Cativa Textil Industria E Comercio Ltda",3,
"Pg4-industria De Calcados E Artefatos De Couro Ltda - E",3,
"Franzoi Ferramentas Industria E Comercio Ltda",3,
"Servitech Servicos Tecnicos E Representacoes Ltda",3,
"Paulo Ziober - Equipamentos Metalurgicos Ltda",3,
"Br-imex Brasil Representacoes Internacionais Ltda - Me",3,
"Itw Fluids & Hygiene Solutions Ltda.",3,
"Erwin Junker Maquinas Ltda.",3,
"Lad Industria E Comercio De Pecas Ltda.",3,
"M. E. Goncalves Industria De Moveis Ltda.",3,
"Thoreb Do Brasil Sistemas Eletronicos Ltda",3,
"Comercial Guri Importacao E Exportacao Ltda",3,
"Intacta Sistemas De Embalagens Ltda",3,
"Guarani Trade  Comercial Importacao E Exportacao Ltda",3,
"Dompel Industria Plastica E Metalurgica Ltda",3,
"Unicon Logistics Importadora E Exportadora Ltda - Me",3,
"Florisa Flores E Plantas Ltda",3,
"Newpower Sistemas De Energia S.a.",3,
"Delfingen Br-sao Paulo Equipamentos Automotivos Ltda",3,
"Fragmaq Industria De Maquina Ltda",3,
"Autonet Brasil Textil Ltda",3,
"Hb Tintas E Vernizes Ltda",3,
"Seeg - Eireli - Epp",3,
"Mgtrac Comercio De Pecas Importacao E Exportacao Ltda",3,
"Jeova Souza Da Silva",3,
"Amazon Woods Ind. E Com. De Madeiras Eireli  - Me",3,
"Neac Compressor Service Ltda",3,
"Teixeira E Ruiz Industria E Comercio De Fornos E Maquin",3,
"Equiplastic - Industria E Comercio De Maquinas Para Emb",3,
"Cmg - Marmores E Granitos Cachoeiro Ltda - Epp",3,
"Embraimpex Empresa Brasileira De Importacoes E Exportac",3,
"Industria De Maquinas Chinelatto Ltda",3,
"Rt Comercio De Ferro E Aco Ltda - Epp",3,
"Agronet Industria De Telas Agricolas E Decorativas Eire",3,
"Antilhas Embalagens Flexiveis Ltda.",3,
"Pdb Aerospace Ltda",3,
"Dufertec Brasil Ltda",3,
"Nikkon Ferramentas De Corte Ltda",3,
"Triumph - Fabricacao De Motocicletas De Manaus Ltda.",3,
"Pg Products Ind. Com. De Vidros Ltda.",3,
"Schebor Brasil Borrachas Comex Ltda",3,
"Lamil Especialidades Minerais Ltda",3,
"Dalian Importacao , Exportacao E Comercio Ltda",3,
"Madesonda Industria E Comercio De Madeiras Ltda",3,
"Batz Lightweight Systems Do Brasil Ltda",3,
"Hinove Agrociencia S.a.",3,
"Le Soleil Industria E Comercio De Bijouterias Artesanai",3,
"Grandall Granitos E Marmores Ltda - Epp",3,
"Diamond Power Do Brasil Limitada",3,
"Celpack Do Brasil Ltda",3,
"Brembo Do Brasil Ltda",3,
"Gioca Industria E Comercio Ltda",3,
"Technicolor Brasil Midia E Entretenimento Ltda.",3,
"Dalbert Internacional Do Brasil Comercial Ltda - Me",3,
"Madeireira Espirito Santo Ltda",3,
"Stracci Participacoes Ltda",3,
"Granitos Sao Miguel Ltda",3,
"Serbin Industria E Comercio Ltda",3,
"M R Comercio De Cereais Ltda - Epp",3,
"Luigi Calcados Ltda",3,
"Newsul S/a Embalagens E Componentes",3,
"Lagoa Da Serra Ltda",3,
"Byd Do Brasil Ltda.",3,
"Flexport Importacao E Exportacao De Produtos Eletronico",3,
"Carbinox Industria E Comercio Ltda",3,
"Hollbras Filtros E Equipamentos Industriais Ltda",3,
"Linkway Importacao E Exportacao Ltda",3,
"Arcade Latam S.a.",3,
"Gigante Recem Nascido Ltda. - Epp",3,
"S Takemura Sakairi Aquarium",3,
"Siderpam Siderurgica Ltda",3,
"Celulose E Papel De Pernambuco S/a- Cepasa",3,
"Coodetec Desenvolvimento, Producao E Comercializacao Ag",3,
"Brazil Comercial Exportadora Ltda",3,
"H & K Importacao E Exportacao De Peixes Ornamentais Ltd",3,
"Seculus Da Amazonia Industria E Comercio S.a",3,
"Unigel Comercial S.a.",3,
"Ktm Industria Mecatronica Ltda - Epp",3,
"Tramontina Norte S/a",3,
"Forrovel Madeiras Ltda. - Epp",3,
"Gava Cafe S/a",3,
"Endotex Comercial Materiais Medico - Hospitalares Ltda",3,
"Airuma Importacao E Exportacao Ltda - Epp",3,
"Mineracao Terra Branca Ltda - Me",3,
"Hossell Design E Comercio Ltda - Me",3,
"Daniel Foscarini De Almeida - Me",3,
"Aeq Alianca Eletroquimica Ltda",3,
"Rhema Importacao E Exportacao Ltda",3,
"M.c.s. Kollmorgen Comercio E Industria Ltda",3,
"Cosma Do Brasil Produtos E Servicos Automotivos Ltda.",3,
"Atrium Comercio, Planejamento E Projetos De Arquitetura",3,
"Br Resinas E Industria Quimica - Eireli",3,
"Zeviplast Industria E Comercio De Plasticos Eireli",3,
"Otsuka Industria De Produtos Quimicos Do Brasil Ltda",3,
"Falsi & Falsi Comercio De Pecas Diesel Ltda",3,
"Sabadini Industrial Ltda",3,
"Platodiesel Industria E Comercio De Pecas Automotivas L",3,
"Nbn Tecnologia Eireli",3,
"Federal Mogul Industria De Autopecas Ltda.",3,
"Tomax Do Brasil Equipamentos De Perfuracao Ltda.",3,
"Itesapar Fundicao S.a.",3,
"Green Distribuicao Importacao E Exportacao Ltda",3,
"Duthy Comercio Importacao E Exportacao Ltda  - Me",3,
"Polita Industria E Comercio De Bijuterias Ltda - Me",3,
"Mata Velha Comercio De Bebidas Ltda - Epp",3,
"Mazutti Artefatos De Couro Ltda",3,
"Hamon Do Brasil Ltda",3,
"Globo Central De Usinagem Ltda.",3,
"Butting Brasil Solucoes Em Tubos Especiais Ltda",3,
"Fujifilm Sonosite - Comercio E Servicos De Equipamentos",3,
"Tecnotextil-industria E Comercio De Cintas Ltda",3,
"Kette Sistemas Metalicos Ltda",3,
"Brasfrut-frutos Do Brasil Ltda",3,
"Mzm Paper Do Brasil Ltda",3,
"Liko Industria E Comercio De Produtos Quimicos Ltda",3,
"Distribuidora E Curtidora Santa Maria Ltda - Me",3,
"Comex Parts Comercio Importacao E Exportacao Ltda - Epp",3,
"Brazil Trading Comercial, Importadora E Exportadora Ltd",3,
"Xpro Sistemas Ltda",3,
"Sipcam Nichino Brasil S.a.",3,
"Carolina Gebler Eireli - Epp",3,
"Madezatti Sa",3,
"Menopac Industria E Comercio De Maquinas Ltda - Me",3,
"Multipet Industria E Comercio De Equipamentos Ltda",3,
"Zenaplast Ind Com De Artefatos De Plastico Ltda",3,
"Pyrsos Comercio Maritimo Ltda - Epp",3,
"Regmed Industria Tecnica De Precisao Ltda",3,
"Robustec Industria E Comercio Ltda",3,
"Texpal Quimica Ltda",3,
"Amazonia Verde Imp. E Exp. Ltda - Me",3,
"Bizerba Do Brasil Ltda",3,
"R 2 a Do Brasil Ltda.",3,
"American Nutrients Do Brasil Industria E Comercio Ltda.",3,
"Acciona Windpower Brasil - Comercio E Industria De Equi",3,
"Agm - Industria E Comercio De Moveis Ltda - Epp",3,
"Sita Inc Do Brasil Ltda",3,
"Walter Maziero - Epp",3,
"Envases Da Amazonia - Industria De Embalagens Metalicas",3,
"Asel-tech Tecnologia E Automacao Eireli - Epp",3,
"Manfrim Industrial E Comercial Ltda",3,
"Mauser Do Brasil Embalagens Industriais S.a.",3,
"Revix Importacao E Comercio Ltda",3,
"Fertilizantes Celere Eireli",3,
"All-metais Importacao E Exportacao De Metais Ltda. - Ep",3,
"Metalplan Equipamentos Ltda",3,
"Cooperativa Vinicola Aurora Ltda",3,
"Itas Brasil Paisagismo Ltda",3,
"Bresolin Industria E Comercio De Madeiras Ltda",3,
"Hidral-mac Industrial Ltda",3,
"Blt Industria E Comercio De Componentes Automotivos E M",3,
"Madeireira Forza Ltda",3,
"Polynt Composites Brazil Ltda",3,
"Unimil Uniformes Militares Ltda - Epp",3,
"Martin Sprocket & Gear Brasil Engrenagens Ltda",3,
"Brastex S/a",3,
"Barsan - Comercio, Importacao, Exportacao E Transportes",3,
"Tyrus Trading Import & Export Eireli - Me",3,
"Incostone Granitos Do Brasil Ltda",3,
"Granicap Granitos Capixaba Ltda",3,
"Joao Zeferino Ferreira Velloso",3,
"Filipac Industrial E Comercial Eireli - Epp",3,
"Asifer Comercio De Sucatas Ltda - Epp",3,
"Sinova Sistemas De Movimentacao E Manufatura Ltda",3,
"Epex Industria E Comercio De Plasticos Ltda",3,
"Virgen Del Rosario Comercio , Importadora E Exportadora",3,
"Frigorifico Fortefrigo Ltda",3,
"Guido Einhardt",3,
"Granimaster Marmores E Granitos Ltda - Epp",3,
"Procamp Comercial Importadora Exportadora Ltda - Me",3,
"Labtest Diagnostica S/a",3,
"Gen - Grupo Editorial Nacional Participacoes S.a.",3,
"Bonardi Industria Quimica Ltda",3,
"Embalagens Flexiveis Diadema S/a",3,
"Anjo Quimica Do Brasil Ltda",3,
"Reval Serras E Ferramentas Para Madeira Ltda",3,
"Milleventi Comercio, Importacao, Exportacao E Assessori",3,
"Alliance Comercio Internacional De Sucata E Transporte",3,
"Minerios Ouro Branco Ltda",3,
"Pedreira Vale Do Abuna Ltda",3,
"Sisaleira Goncalves Araujo Industria Comercio E Exporta",3,
"Polenectar Enterprise International Ltda - Me",3,
"Total Biotecnologia Industria E Comercio S/a",3,
"Sf Esquadrias De Madeiras Ltda",3,
"Tecar Tecnologia Em Cargas Eireli",3,
"Metalurgica Cartec Ltda",3,
"Monteiro & Neves Baptista, Comercial, Importadora E Exp",3,
"Jairo Queiroz Jorge",3,
"Ceramfix Industria Comercio De Argamassas E Rejuntes Lt",3,
"Canon Do Brasil Industria E Comercio Ltda.",3,
"Bc Gemas Do Brasil Ltda - Me",3,
"Wolfstore Industria Textil Ltda",3,
"Across the Ocean Comercio, Importacao E Exportacao Ltda",3,
"Maqplas Industria E Comercio De Maquinas Ltda",3,
"Ecogreen - Industria, Comercio E Servicos Ltda - Epp",3,
"Maitino Engenharia E Comercio Ltda",3,
"Choice Genetics Brasil Ltda",3,
"Tubospan S.a.",3,
"D.f.v.comercial E Industrial Ltda",3,
"Oficina Da Terra Industria Artesanal De Ceramica E Ferr",3,
"Da Vinci Brasil Ltda",3,
"Engeman Engenharia S/a",3,
"Bio-max Industria De Maquinas Ltda",3,
"Frisher Do Brasil Ltda",3,
"Norte Brasil Suprimentos Ltda - Me",3,
"Unimagna Metalurgica Ltda",3,
"Luciano Brasil Medeiros Cury",3,
"Trelleborg Do Brasil Solucoes Em Vedacao Ltda.",3,
"Slimparkett Pisos E Revestimentos Ltda - Me",3,
"Rsn Metais Eireli",3,
"Rbr Trading Importacao E Exportacao Eireli - Epp",3,
"Alessi Industria E Comercio De Madeiras E Transportes L",3,
"Atlantic Impex Comercio, Importacao E Exportacao Ltda -",3,
"Edwards Lifesciences Comercio De Produtos Medico-cirurg",3,
"A.j.e. Industria De Acessorios Automobilisticos Ltda",3,
"Basequimica Produtos Quimicos Ltda",3,
"Rudloff Industrial Ltda",3,
"Madestik Madeiras Ltda - Me",3,
"Vallourec Florestal Ltda",3,
"Dynamics Do Brasil Metalurgia Ltda",3,
"Bfk - Industria E Comercio De Calcados E Injetados Ltda",3,
"Industria De Moveis Quadri Ltda - Me",3,
"Metalurgica Suprens Ltda",3,
"Welltec Do Brasil Ltda",3,
"Todotempo Comercio E Exportacao Ltda",3,
"Aroma Bioenergia Ltda",3,
"Metalgrade Pisos Industriais S/a",3,
"Sergipe Industrial Textil Ltda",3,
"Unidade De Esterilizacao Cotia Ltda",3,
"Vectron Calcados Ltda",3,
"E2m Comercio Ltda - Me",3,
"Steroc Industria E Comercio Ltda",3,
"Sony Dadc Brasil Industria, Comercio E Distribuicao Vid",3,
"Citrotec Industria E Comercio Ltda",3,
"Cimisa Maquinas Pozzer Ltda - Epp",3,
"Womer Industria E Comercio De Equipamentos Ltda",3,
"Marcenaria Real Ltda",3,
"Tecnova Distribuidora De Acos Ltda",3,
"C M F Padovese Calcados Eireli - Epp",3,
"Armada, Rossi & Cia.ltda - Epp",3,
"Issartel Do Brasil Industria Mecanica Ltda.",3,
"Zero Impact Brazil Ltda",3,
"Luney Comercio, Importacao E Exportacao Textil Ltda - E",3,
"Jr-adamver Industria E Comercio De Produtos Oticos S/a",3,
"Agrobom Comercio E Exportacao De Cereais Ltda.",3,
"Nutraliss Professional Eireli - Me",3,
"M. C. Comercio E Exportacao Ltda - Epp",3,
"Gcs Do Brasil Participacoes Ltda",3,
"Dmg Mori Brasil Comercio De Equipamentos Industriais Lt",3,
"Alibey Industria E Comercio De Alimentos Especiais Ltda",3,
"Ana Lucia Ferreira Kaufmann",3,
"Valtek Sulamericana Industria E Comercio Ltda",3,
"Jotun Brasil Importacao, Exportacao E Industria De Tint",3,
"Istobal Do Brasil Industria E Comercio Ltda",3,
"Star Flex Calcados Ltda - Epp",3,
"Brasil Design Group Joias Ltda. - Epp",3,
"Cristalflex Industria De Espumas E Colchoes Ltda",3,
"Protendidos Dywidag Limitada",3,
"Axia Industrial Eireli",3,
"Delamaris Reformas De Maquinas Ltda - Epp",3,
"Wiflorest Compensados Ltda",3,
"Bandeirantes Pedras Preciosas Ltda - Me",3,
"Okto Comercial Importacao E Exportacao E Distribuicao L",3,
"Rondonia Comercio De Generos Alimenticios Eireli",3,
"Aqua Fauna Imp. & Exp. Ltda - Me",3,
"Brito E Cia Ltda",3,
"Taco-ar Comercio E Industria De Equipamentos Automotivo",3,
"Industria De Cartao Sbravati Ltda",3,
"D' Castilho Maquinas Industriais Ltda - Me",3,
"Low & Bonar Brasil Textil E Participacoes Ltda.",3,
"Homag Industria E Comercio De Maquinas Para Madeira Ltd",3,
"A C Som Industria E Com De Instrumentos Musicais Ltda",3,
"Ksenia Artamonova",3,
"Armacell Brasil Ltda",3,
"B S B Rolamentos Ltda",3,
"Kroma Equipamentos Especiais Ltda - Epp",3,
"Cooperativa Dos Pequenos Produtores Agroextrativistas D",3,
"Nuctramix Ltda - Epp",3,
"Especifer Industria E Comercio De Equipamentos Eireli",3,
"Rojemac Importacao E Exportacao Limitada",3,
"Ekin Do Brasil Equipamentos E Servicos Ltda - Epp",3,
"Fundicao Araguaia Ltda",3,
"Sales Andrade Industria E Comercio De Pedras Ltda - Epp",3,
"Constanta Industrial Ltda",3,
"Dla Pharmaceutical Ltda",3,
"Perfilit Industria, Comercio, Importacao E Exportacao D",3,
"Avelino Bertolo Junior Eireli",3,
"Theoto S a Industria E Comercio",3,
"Vitoria Center Shipping Ltda - Epp",3,
"Voges Metalurgia Ltda",3,
"Pamex Importacao E Exportacao De Minerais Ltda. - Me",3,
"Sodecia Da Bahia Ltda",3,
"Tecnomaq Do Brasil Industria De Maquinas Ltda - Epp",3,
"Alfagomma Do Brasil Ltda",3,
"Ricardo Jose Furmann - Me",3,
"Celso Fernando Martinez - Me",3,
"Francisco Pedro Engel - Me",3,
"York Industria E Comercio De Produtos Plasticos S.a.",3,
"Pecsil Metalurgica E Fundicao Ltda.",3,
"Bigvel Exportacion De Auto Parts Ltda - Epp",3,
"Lkl Tecnologia Da Informacao Ltda",3,
"Alphaprint Comercio Importacao Exportacao Ltda",3,
"Germer Porcelanas Finas S.a.",3,
"Pesqueira Maguary Ltda",3,
"Laurenti Equipamentos Para Processamento De Dados Eirel",3,
"Melt Metais E Ligas S/a",3,
"Hamarec Do Brasil Tratamento De Residuos Metalicos Ltda",3,
"Annetta Industria Quimica Ltda",3,
"Wilhelm Huttl - Epp",3,
"Daido Quimica Do Brasil Ltda",3,
"Cooperativa Nacional De Apicultura Ltda",3,
"Amp Negocios Florestais Eireli - Epp",3,
"Presys Instrumentos E Sistemas Ltda",3,
"Allparts Componentes Ltda",3,
"Tecnomotriz Ferramentaria Ltda",3,
"Ff.com Esportes Ltda",3,
"Mdw Comercial Exportadora Ltda - Epp",3,
"Marnew Comercio Internacional Ltda",3,
"Eccos Industria Metalurgica Ltda",3,
"Nachi Brasil Ltda.",3,
"Marlene Frizon Romao - Epp",3,
"Schmidt Industria, Comercio, Importacao E Exportacao Lt",3,
"Poloaco Comercio E Reciclagem De Aco Eireli",3,
"Ecco Chemical Industria Comercio De Cosmeticos Ltda - M",3,
"Taura Maquinas Ltda. - Epp",3,
"Fergumar Ferro Gusa Do Maranhao Ltda",3,
"Ricardo Bueno Colombo",3,
"Madson Eletrometalurgica Ltda",3,
"Huhoco Acp Do Brasil Industria E Comercio De Fitas Meta",3,
"Ocean Trade Ltda - Epp",3,
"Quality Gold Industria E Comercio Ltda",3,
"Companhia Lorenz",3,
"Futura Comercio De Maquinas E Equipamentos Ltda - Me",3,
"Polpa Brasil Desidratados Ltda.",3,
"Mge Internacional Ltda - Me",3,
"Paganin E Cia Ltda",3,
"Bins Industria De Artefatos De Borracha Ltda",3,
"Aps Aircraft Propeller Servicos Aeronauticos Limitada.",3,
"Barenbrug Do Brasil Sementes Ltda",3,
"Mineradora Nosso Senhor Do Bonfim Ltda",3,
